'Asp Ratio','Form Factor','Narrow Factor',Rect,PRD,PRLW,MeanRed,MeanGreen,MeanBlue,StdDevRed,StdDevGreen,StdDevBlue,SkewRed,SkewGreen,SkewBlue,ASM,Contrast,Entropy,Homogeneity,Correlation,Class
0.004587,0.116061,0.419184,0.626016,0.237513,0.28062,0.606557,0.780488,0.588785,0.667554,0.342923,0.609961,0.106992,0.426342,0.151667,0.5162,0.044217,0.393972,0.613237,0.233251,'japanese maple'
0.004643,0.113872,0.388824,0.665737,0.2489,0.274746,0.581967,0.804878,0.588785,0.695625,0.294989,0.596125,0.101129,0.461292,0.163284,0.496962,0.048311,0.42412,0.590629,0.220844,'japanese maple'
0.004907,0.122051,0.38997,0.695925,0.227208,0.253977,0.614754,0.719512,0.588785,0.641515,0.416089,0.610289,0.124188,0.381911,0.152596,0.509465,0.052735,0.400248,0.607712,0.255583,'japanese maple'
0.005489,0.144886,0.370215,0.691396,0.20322,0.221954,0.614754,0.731707,0.598131,0.644281,0.415958,0.609304,0.121031,0.374065,0.147351,0.516333,0.043762,0.391439,0.618429,0.253102,'japanese maple'
0.005819,0.106169,0.353457,0.786196,0.238251,0.264463,0.663934,0.731707,0.64486,0.539397,0.417911,0.530738,0.173954,0.367219,0.186041,0.524952,0.053249,0.402357,0.609349,0.228288,'japanese maple'
0.006028,0.10718,0.316952,1,0.223765,0.221737,0.631148,0.719512,0.635514,0.626598,0.458962,0.565403,0.12218,0.322534,0.157648,0.533879,0.046463,0.40613,0.618367,0.243176,'japanese maple'
0.004861,0.150026,0.380903,0.650582,0.209484,0.22247,0.663934,0.756098,0.663551,0.606419,0.426922,0.551857,0.114508,0.335149,0.149004,0.570326,0.049536,0.375616,0.650112,0.215881,'japanese maple'
0.007048,0.154865,0.269946,0.905241,0.196067,0.171169,0.663934,0.792683,0.654206,0.563386,0.330203,0.511781,0.155117,0.433299,0.197932,0.531375,0.026819,0.365607,0.6549,0.203474,'japanese maple'
0.006383,0.120638,0.283848,0.896535,0.235765,0.218185,0.688525,0.731707,0.672897,0.546398,0.44915,0.518348,0.150869,0.328028,0.176587,0.563926,0.030899,0.361215,0.66653,0.220844,'japanese maple'
0.005517,0.126506,0.275656,0.827305,0.259406,0.220597,0.721311,0.780488,0.719626,0.510704,0.39559,0.445637,0.155756,0.354647,0.206552,0.596457,0.02828,0.341154,0.693286,0.181141,'japanese maple'
0.007094,0.141132,0.221444,0.886517,0.245248,0.191241,0.704918,0.768293,0.700935,0.522915,0.402072,0.473942,0.157205,0.357968,0.196097,0.57628,0.025876,0.349172,0.681011,0.193548,'japanese maple'
0.00544,0.147814,0.325868,0.813106,0.206567,0.193529,0.721311,0.780488,0.719626,0.508019,0.390395,0.459214,0.157825,0.360369,0.195498,0.599329,0.02599,0.335973,0.698492,0.181141,'japanese maple'
0.007861,0.097734,0.181615,0.883166,0.331885,0.262862,0.696721,0.804878,0.682243,0.531533,0.331932,0.493177,0.155719,0.424401,0.193372,0.577563,0.017182,0.305412,0.742287,0.183623,'japanese maple'
0.00504,0.13023,0.394224,0.627592,0.224777,0.257403,0.655738,0.768293,0.64486,0.59283,0.377009,0.548612,0.133471,0.394038,0.168713,0.552444,0.032037,0.353866,0.665784,0.215881,'japanese maple'
0.006054,0.140997,0.21768,0.834824,0.274098,0.199517,0.737705,0.792683,0.728972,0.497743,0.398301,0.455944,0.152997,0.34472,0.190304,0.627895,0.025458,0.306834,0.721139,0.173697,'japanese maple'
0.008117,0.131184,0.318412,0.691561,0.208831,0.244621,0.745902,0.792683,0.738318,0.474107,0.389018,0.432948,0.168722,0.355687,0.20748,0.624679,0.039271,0.312726,0.704186,0.171216,'japanese maple'
0.009431,0.106516,0.305647,0.925077,0.19542,0.237375,0.737705,0.792683,0.728972,0.49199,0.380673,0.454904,0.158864,0.366561,0.193726,0.621363,0.034394,0.309227,0.711185,0.171216,'japanese maple'
0.006208,0.123382,0.285635,0.912609,0.23155,0.210796,0.663934,0.731707,0.64486,0.59761,0.444483,0.562142,0.123707,0.337159,0.153746,0.560815,0.037614,0.359639,0.660503,0.230769,'japanese maple'
0.004675,0.103976,0.411597,0.667178,0.249311,0.293801,0.639344,0.853659,0.635514,0.572868,0.222594,0.516214,0.164585,0.51713,0.205398,0.507065,0.036812,0.398884,0.616878,0.181141,'japanese maple'
0.00527,0.116475,0.347524,0.658095,0.259787,0.273905,0.622951,0.817073,0.626168,0.610577,0.28451,0.548824,0.143717,0.470606,0.181997,0.509791,0.039554,0.39452,0.614704,0.203474,'japanese maple'
0.004302,0.10855,0.435321,0.638248,0.242368,0.290577,0.647541,0.780488,0.626168,0.551773,0.315446,0.528566,0.177137,0.459626,0.202416,0.50336,0.048572,0.395499,0.610013,0.210918,'japanese maple'
0.004725,0.121092,0.371093,0.624918,0.255769,0.272374,0.639344,0.829268,0.635514,0.589088,0.266903,0.531027,0.150444,0.479897,0.191613,0.511786,0.034045,0.399622,0.62114,0.193548,'japanese maple'
0.004597,0.108883,0.397081,0.581284,0.269044,0.306776,0.647541,0.853659,0.64486,0.553078,0.218085,0.500659,0.175524,0.526239,0.215148,0.505645,0.031136,0.382799,0.630375,0.17866,'japanese maple'
0.005232,0.110996,0.355583,0.66747,0.261468,0.281647,0.663934,0.829268,0.64486,0.545608,0.248753,0.51052,0.169639,0.506387,0.205425,0.524817,0.031103,0.366512,0.640747,0.183623,'japanese maple'
0.004179,0.125011,0.418265,0.675389,0.225386,0.251179,0.639344,0.768293,0.626168,0.575032,0.353489,0.534705,0.162531,0.423436,0.196415,0.505187,0.037328,0.392577,0.625378,0.220844,'japanese maple'
0.03906,0.519065,0.048217,0.294775,0.090479,0.032793,0.663934,0.756098,0.672897,0.585265,0.387084,0.511855,0.13491,0.390562,0.184642,0.56943,0.035875,0.337363,0.684056,0.208437,nanmu
0.042152,0.481794,0.06179,0.306659,0.079937,0.03529,0.696721,0.719512,0.682243,0.545477,0.476563,0.512299,0.145042,0.308616,0.176851,0.592341,0.029971,0.312816,0.708272,0.220844,nanmu
0.034005,0.584792,0.055239,0.258841,0.092872,0.032892,0.688525,0.756098,0.682243,0.56403,0.413343,0.503436,0.135423,0.358264,0.184157,0.590345,0.026416,0.31777,0.709353,0.205955,nanmu
0.038871,0.517552,0.048711,0.277812,0.093967,0.037102,0.680328,0.707317,0.663551,0.5536,0.47283,0.525951,0.15005,0.31967,0.176519,0.565931,0.033031,0.353384,0.684523,0.230769,nanmu
0.038806,0.524048,0.038463,0.29166,0.097534,0.032571,0.647541,0.719512,0.64486,0.577507,0.431116,0.519816,0.154834,0.362714,0.196547,0.526015,0.040002,0.39206,0.625175,0.235732,nanmu
0.032131,0.567083,0.022285,0.311231,0.117785,0.029402,0.622951,0.756098,0.635514,0.580353,0.356165,0.49772,0.168894,0.427042,0.220815,0.487655,0.038742,0.428652,0.597542,0.225806,nanmu
0.041597,0.46823,0.076695,0.305672,0.075302,0.040369,0.754098,0.792683,0.747664,0.465915,0.398707,0.433361,0.168933,0.347988,0.202003,0.652074,0.025393,0.270057,0.749945,0.166253,nanmu
0.039845,0.532974,0.05843,0.276324,0.081848,0.03174,0.590164,0.682927,0.588785,0.585077,0.418819,0.521793,0.193078,0.411311,0.238003,0.431451,0.035471,0.441023,0.558865,0.275434,nanmu
0.043695,0.501856,0.065364,0.240506,0.080912,0.04148,0.639344,0.719512,0.635514,0.553535,0.404214,0.49855,0.18306,0.400379,0.225543,0.486511,0.039092,0.403352,0.598145,0.240695,nanmu
0.04057,0.462662,0.082058,0.25442,0.08451,0.055301,0.622951,0.707317,0.616822,0.589213,0.42462,0.530883,0.164985,0.384883,0.208823,0.487099,0.04969,0.398618,0.588404,0.255583,nanmu
0.034546,0.551719,0.074376,0.31404,0.076081,0.028354,0.672131,0.756098,0.672897,0.541319,0.376868,0.474409,0.168844,0.40333,0.22027,0.535839,0.023084,0.356427,0.682024,0.210918,nanmu
0.047821,0.443175,0.06688,0.273762,0.078376,0.044472,0.655738,0.707317,0.635514,0.512078,0.420114,0.489828,0.203248,0.383811,0.229551,0.485794,0.055214,0.442094,0.568445,0.238213,nanmu
0.036169,0.543239,0.033948,0.289151,0.104734,0.032719,0.696721,0.768293,0.691589,0.511254,0.376726,0.451533,0.175475,0.394814,0.226488,0.564083,0.024998,0.33819,0.694484,0.19603,nanmu
0.035301,0.549881,0.059541,0.294339,0.086865,0.031489,0.663934,0.756098,0.672897,0.550072,0.372317,0.481696,0.165964,0.410023,0.213325,0.540103,0.026355,0.356818,0.673911,0.208437,nanmu
0.036308,0.442094,0.066947,0.29917,0.103204,0.059518,0.557377,0.658537,0.551402,0.619922,0.429849,0.551364,0.187861,0.416658,0.237385,0.406658,0.0513,0.474662,0.515492,0.297767,nanmu
0.03716,0.466601,0.051789,0.290133,0.1066,0.052084,0.622951,0.719512,0.616822,0.568077,0.387361,0.511929,0.182636,0.421337,0.225788,0.473463,0.046607,0.415554,0.579386,0.245658,nanmu
0.038195,0.453103,0.052472,0.264019,0.111569,0.060465,0.565574,0.682927,0.570093,0.600885,0.403278,0.531605,0.19792,0.428936,0.240559,0.411877,0.040559,0.474273,0.532375,0.280397,nanmu
0.040679,0.530876,0.07172,0.238594,0.078428,0.039208,0.622951,0.719512,0.616822,0.563579,0.394228,0.505531,0.186679,0.412003,0.231336,0.468637,0.047749,0.426615,0.572859,0.245658,nanmu
0.036737,0.516886,0.049197,0.308282,0.09439,0.034575,0.631148,0.719512,0.626168,0.601194,0.412556,0.530304,0.147212,0.387811,0.199497,0.510871,0.036241,0.394294,0.62317,0.240695,nanmu
0.037557,0.338345,0.067094,0.270103,0.138379,0.106048,0.581967,0.670732,0.579439,0.581363,0.432632,0.526315,0.202106,0.400502,0.238573,0.420772,0.047212,0.47697,0.52853,0.282878,nanmu
0.036941,0.39697,0.035565,0.274209,0.144204,0.08053,0.581967,0.707317,0.579439,0.578963,0.371028,0.508736,0.204512,0.450132,0.25519,0.410109,0.04136,0.475211,0.527413,0.265509,nanmu
0.032455,0.319761,0.038047,0.340348,0.175467,0.10856,0.565574,0.743902,0.588785,0.58915,0.332715,0.491124,0.206204,0.465897,0.260872,0.399216,0.039847,0.501515,0.511785,0.25062,nanmu
0.040874,0.533192,0.073939,0.226872,0.078236,0.040999,0.590164,0.682927,0.588785,0.626179,0.44399,0.556421,0.157285,0.379768,0.204758,0.463907,0.05203,0.429271,0.562336,0.277916,nanmu
0.039289,0.491172,0.053712,0.300189,0.091435,0.038855,0.598361,0.695122,0.598131,0.620345,0.428069,0.55242,0.155974,0.389873,0.202089,0.472985,0.043533,0.416521,0.582264,0.26799,nanmu
0.036439,0.368187,0.053476,0.299979,0.135544,0.087025,0.598361,0.719512,0.598131,0.585517,0.369017,0.507396,0.186105,0.443545,0.2433,0.441806,0.038673,0.44234,0.561505,0.25062,nanmu
0.039357,0.523845,0.066417,0.276315,0.079895,0.034926,0.655738,0.731707,0.654206,0.551773,0.409527,0.494164,0.17104,0.382768,0.214709,0.525567,0.039773,0.37645,0.630295,0.225806,nanmu
0.039279,0.384638,0.038555,0.255988,0.142103,0.085426,0.57377,0.743902,0.598131,0.604763,0.326086,0.500884,0.187736,0.475161,0.248898,0.420967,0.038724,0.465813,0.538211,0.245658,nanmu
0.038112,0.53952,0.038512,0.264465,0.101016,0.035579,0.52459,0.646341,0.53271,0.640158,0.426284,0.559356,0.195873,0.432166,0.243573,0.379232,0.043243,0.489234,0.514062,0.315136,nanmu
0.037315,0.41422,0.029287,0.27041,0.143483,0.07414,0.52459,0.634146,0.53271,0.63126,0.448293,0.55516,0.201613,0.410684,0.244928,0.366519,0.04389,0.524726,0.48447,0.325062,nanmu
0.047524,0.467228,0.060607,0.266222,0.078572,0.039267,0.672131,0.743902,0.663551,0.556918,0.415958,0.507098,0.153291,0.364327,0.194211,0.551345,0.047003,0.374948,0.630097,0.218362,nanmu
0.005483,0.446634,0.436281,0.392122,0.078723,0.08382,0.401639,0.573171,0.439252,0.76137,0.48177,0.630661,0.187075,0.420731,0.246644,0.30787,0.026529,0.540723,0.479958,0.399504,'castor aralia'
0.005215,0.453663,0.371477,0.326131,0.113112,0.095833,0.385246,0.658537,0.439252,0.737048,0.357201,0.585311,0.224746,0.507471,0.29158,0.271346,0.047598,0.596169,0.385222,0.35732,'castor aralia'
0.006307,0.427471,0.291946,0.352873,0.137288,0.100865,0.5,0.658537,0.514019,0.712567,0.427178,0.605946,0.150514,0.418883,0.212481,0.393626,0.031754,0.47941,0.525933,0.320099,'castor aralia'
0.004235,0.397279,0.425179,0.377605,0.112548,0.103332,0.42623,0.756098,0.495327,0.694901,0.267832,0.536358,0.228285,0.533923,0.290886,0.294711,0.029339,0.571402,0.450518,0.287841,'castor aralia'
0.007131,0.512876,0.296526,0.265401,0.119311,0.0931,0.467213,0.670732,0.485981,0.723558,0.392315,0.617415,0.167384,0.456322,0.22384,0.363276,0.03557,0.492613,0.496881,0.327543,'castor aralia'
0.005577,0.475531,0.421562,0.313198,0.087803,0.091875,0.459016,0.682927,0.504673,0.702337,0.372745,0.565056,0.19256,0.467138,0.256977,0.333888,0.033604,0.534073,0.477431,0.320099,'castor aralia'
0.006903,0.439397,0.261411,0.339413,0.1445,0.099997,0.434426,0.646341,0.457944,0.71998,0.415567,0.615198,0.198187,0.438176,0.245729,0.324313,0.058646,0.566018,0.42373,0.352357,'castor aralia'
0.007194,0.436704,0.317416,0.366111,0.110916,0.094919,0.47541,0.658537,0.495327,0.735124,0.415306,0.624289,0.150182,0.435167,0.209793,0.38057,0.031034,0.484914,0.524978,0.327543,'castor aralia'
0.005074,0.421638,0.391149,0.405323,0.102843,0.089474,0.508197,0.670732,0.523364,0.689538,0.425517,0.59392,0.164383,0.409192,0.216081,0.391763,0.040074,0.496813,0.514496,0.312655,'castor aralia'
0.006044,0.438781,0.346538,0.379414,0.10828,0.090212,0.5,0.670732,0.523364,0.702337,0.4183,0.592848,0.15924,0.41985,0.21707,0.392448,0.031817,0.486333,0.529646,0.312655,'castor aralia'
0.006352,0.45476,0.353489,0.399898,0.094886,0.080418,0.483607,0.707317,0.53271,0.712293,0.359413,0.55747,0.163285,0.464718,0.24368,0.367366,0.025792,0.492793,0.53362,0.295285,'castor aralia'
0.005249,0.47608,0.324917,0.321014,0.126892,0.089247,0.57377,0.682927,0.579439,0.648562,0.430989,0.56568,0.149798,0.39739,0.203162,0.452378,0.025913,0.412255,0.599076,0.280397,'castor aralia'
0.005835,0.4244,0.335036,0.452401,0.107696,0.080023,0.557377,0.707317,0.570093,0.671729,0.408072,0.577637,0.141334,0.401825,0.196391,0.453198,0.031074,0.440925,0.575823,0.272953,'castor aralia'
0.005913,0.42944,0.311619,0.37009,0.128958,0.095648,0.532787,0.707317,0.560748,0.699957,0.396948,0.583281,0.135836,0.418081,0.199215,0.435569,0.032981,0.447938,0.560307,0.282878,'castor aralia'
0.005178,0.32884,0.355563,0.478962,0.134825,0.115167,0.47541,0.707317,0.514019,0.702945,0.352743,0.572436,0.178629,0.473616,0.244522,0.360498,0.042128,0.508305,0.48659,0.30273,'castor aralia'
0.00496,0.405761,0.39812,0.407839,0.105794,0.094917,0.47541,0.756098,0.523364,0.622935,0.260139,0.493177,0.254112,0.552775,0.315908,0.30155,0.038622,0.537668,0.442797,0.275434,'castor aralia'
0.003834,0.418754,0.469148,0.44042,0.08724,0.080115,0.434426,0.756098,0.485981,0.698349,0.268574,0.553405,0.217468,0.532112,0.282486,0.304192,0.03228,0.572172,0.439485,0.28536,'castor aralia'
0.004975,0.419168,0.447497,0.311629,0.100562,0.112258,0.418033,0.658537,0.457944,0.70807,0.363658,0.572916,0.224953,0.499136,0.291246,0.296357,0.026601,0.54985,0.467469,0.342432,'castor aralia'
0.006288,0.443031,0.363102,0.365365,0.100411,0.09207,0.442623,0.646341,0.46729,0.71191,0.400729,0.598125,0.198154,0.460548,0.255873,0.324646,0.037989,0.546962,0.458712,0.342432,'castor aralia'
0.006531,0.428019,0.331467,0.399524,0.108827,0.090324,0.467213,0.719512,0.514019,0.726367,0.337386,0.588078,0.164615,0.481904,0.228718,0.370629,0.030265,0.494197,0.516524,0.295285,'castor aralia'
0.005505,0.451325,0.379542,0.363152,0.100924,0.088544,0.442623,0.658537,0.457944,0.709827,0.39163,0.616373,0.199701,0.458278,0.244136,0.321196,0.058624,0.574685,0.418884,0.344913,'castor aralia'
0.004277,0.465261,0.394151,0.349011,0.109041,0.084222,0.327869,0.731707,0.401869,0.800919,0.28451,0.626096,0.217032,0.535018,0.277268,0.258944,0.062807,0.63464,0.347935,0.342432,'castor aralia'
0.004977,0.461797,0.356143,0.424755,0.103338,0.070999,0.360656,0.670732,0.401869,0.778897,0.350346,0.649318,0.208207,0.503064,0.25746,0.28081,0.048445,0.598976,0.392954,0.367246,'castor aralia'
0.004726,0.3802,0.376926,0.40877,0.124736,0.104919,0.409836,0.634146,0.429907,0.716335,0.401267,0.609829,0.223461,0.466412,0.275637,0.289381,0.049465,0.591928,0.401083,0.367246,'castor aralia'
0.004201,0.398516,0.366521,0.461928,0.121364,0.084755,0.45082,0.646341,0.457944,0.677078,0.39749,0.58929,0.222547,0.463708,0.272622,0.309455,0.052031,0.572574,0.420558,0.347395,'castor aralia'
0.003997,0.415423,0.402937,0.407012,0.113584,0.088783,0.532787,0.743902,0.560748,0.649263,0.321928,0.538366,0.180892,0.481109,0.242105,0.40099,0.029709,0.471296,0.538917,0.263027,'castor aralia'
0.006419,0.423376,0.343622,0.354951,0.113868,0.102091,0.434426,0.670732,0.46729,0.713879,0.380251,0.595457,0.203825,0.465882,0.258395,0.319344,0.062172,0.566249,0.413678,0.33995,'castor aralia'
0.00449,0.483692,0.370376,0.394256,0.103071,0.068982,0.434426,0.670732,0.46729,0.730782,0.376443,0.609764,0.187516,0.471584,0.244308,0.326844,0.039377,0.542623,0.4546,0.337469,'castor aralia'
0.004913,0.410992,0.395113,0.434085,0.101884,0.087215,0.393443,0.573171,0.401869,0.6691,0.428197,0.590097,0.288491,0.486123,0.324022,0.235967,0.071489,0.647674,0.319401,0.409429,'castor aralia'
0.004162,0.472357,0.425056,0.349315,0.097645,0.081429,0.311475,0.670732,0.345794,0.678836,0.290833,0.566095,0.401995,0.582352,0.428616,0.163565,0.051367,0.692963,0.277633,0.387097,'castor aralia'
0.02428,0.495129,0.106353,0.242113,0.117726,0.080085,0.672131,0.865854,0.682243,0.631737,0.242411,0.535137,0.086914,0.486417,0.15263,0.617722,0.016683,0.28717,0.734117,0.16129,'goldenrain tree'
0.020391,0.48127,0.087832,0.307565,0.140239,0.0762,0.54918,0.780488,0.551402,0.661227,0.285924,0.574767,0.15666,0.495919,0.212807,0.429348,0.039578,0.464788,0.53926,0.243176,'goldenrain tree'
0.021572,0.504928,0.082255,0.23334,0.147623,0.084853,0.467213,0.865854,0.53271,0.717098,0.153618,0.534201,0.173159,0.595748,0.265239,0.359354,0.026199,0.495515,0.510265,0.223325,'goldenrain tree'
0.02272,0.506785,0.074812,0.272783,0.138008,0.071883,0.590164,0.853659,0.635514,0.664741,0.206616,0.504484,0.122766,0.537643,0.215941,0.498033,0.018355,0.390156,0.634059,0.183623,'goldenrain tree'
0.020134,0.423344,0.067591,0.30992,0.176205,0.096685,0.52459,0.890244,0.588785,0.644575,0.125182,0.474098,0.191904,0.61428,0.280262,0.379971,0.010821,0.445237,0.600727,0.191067,'goldenrain tree'
0.025857,0.407179,0.138857,0.339345,0.096839,0.083932,0.540984,0.890244,0.616822,0.688193,0.150289,0.493101,0.140025,0.581381,0.239359,0.439291,0.01528,0.429979,0.609034,0.183623,'goldenrain tree'
0.021625,0.438746,0.099029,0.269985,0.145849,0.097881,0.57377,0.878049,0.616822,0.633046,0.158795,0.484161,0.163794,0.583198,0.251786,0.445998,0.008536,0.385034,0.681792,0.186104,'goldenrain tree'
0.02503,0.473504,0.121905,0.255269,0.107504,0.082191,0.696721,0.902439,0.738318,0.555033,0.154991,0.410351,0.135996,0.567346,0.231802,0.604598,0.00706,0.27379,0.775328,0.129032,'goldenrain tree'
0.02726,0.416894,0.115999,0.301294,0.108734,0.086221,0.622951,0.902439,0.682243,0.636491,0.134075,0.460724,0.121785,0.594764,0.225838,0.535226,0.010557,0.324516,0.721227,0.151365,'goldenrain tree'
0.024536,0.458256,0.107852,0.287097,0.116289,0.080408,0.680328,0.914634,0.728972,0.569165,0.138535,0.413759,0.136171,0.578725,0.235653,0.585771,0.009059,0.295248,0.74899,0.129032,'goldenrain tree'
0.02356,0.467976,0.10674,0.299225,0.116427,0.076203,0.614754,0.902439,0.64486,0.694678,0.14776,0.554879,0.077305,0.572845,0.160706,0.560353,0.01297,0.332525,0.708954,0.158809,'goldenrain tree'
0.018772,0.526415,0.100243,0.262473,0.137683,0.076202,0.704918,0.926829,0.738318,0.639331,0.148324,0.477053,0.055367,0.555006,0.164717,0.668545,0.00976,0.248846,0.780372,0.121588,'goldenrain tree'
0.028668,0.395637,0.081816,0.311574,0.130781,0.089088,0.508197,0.914634,0.570093,0.811266,0.117847,0.621442,0.056673,0.601234,0.152794,0.48084,0.017958,0.405816,0.625688,0.188586,'goldenrain tree'
0.025062,0.41626,0.064667,0.315924,0.152496,0.087592,0.442623,0.926829,0.514019,0.823731,0.091421,0.612584,0.097073,0.623232,0.202349,0.402148,0.041661,0.484779,0.517484,0.205955,'goldenrain tree'
0.029147,0.377951,0.109215,0.322895,0.113705,0.092676,0.622951,0.939024,0.663551,0.583946,0.078195,0.437559,0.169076,0.633072,0.258588,0.485185,0.014574,0.381227,0.654649,0.138958,'goldenrain tree'
0.028228,0.448039,0.095295,0.307127,0.108414,0.071578,0.57377,0.914634,0.616822,0.734268,0.137946,0.56651,0.074241,0.576938,0.169397,0.523197,0.0305,0.384543,0.624754,0.168734,'goldenrain tree'
0.02122,0.445399,0.101324,0.298333,0.138252,0.089043,0.704918,0.95122,0.738318,0.600824,0.083377,0.448066,0.089795,0.613597,0.192917,0.646637,0.009568,0.262731,0.771227,0.1067,'goldenrain tree'
0.026694,0.444565,0.083641,0.28527,0.12777,0.081147,0.622951,0.914634,0.663551,0.64122,0.13105,0.503286,0.117794,0.587255,0.198425,0.541386,0.016384,0.342359,0.694762,0.151365,'goldenrain tree'
0.027266,0.396774,0.096806,0.326053,0.122742,0.088157,0.672131,0.914634,0.691589,0.627437,0.156629,0.515403,0.090673,0.55444,0.163033,0.616075,0.012171,0.290016,0.747727,0.138958,'goldenrain tree'
0.029112,0.477573,0.052872,0.311996,0.126351,0.059112,0.680328,0.914634,0.728972,0.605131,0.14377,0.438789,0.104214,0.567963,0.210606,0.613515,0.015907,0.293011,0.744705,0.126551,'goldenrain tree'
0.027563,0.455881,0.087578,0.322401,0.111206,0.06681,0.696721,0.914634,0.719626,0.578583,0.153342,0.466812,0.115784,0.557389,0.190931,0.618455,0.013479,0.28719,0.752571,0.131514,'goldenrain tree'
